dia	mes	agno	personaje	texto
17	6	2021	168	17 de junio de 2017. La astronauta Sunita Williams se convirtió en la mujer que más tiempo seguido había estado en el espacio (en la Estación Espacial Internacional), al completar 188 días y 4 horas fuera de la Tierra.
18	6	2021	169	18 de junio de 1466. Nació el impresor Ottaviano Petrucci. Inventó el sistema de impresión de música por medio de tipos móviles. Con este sistema, en 1501 imprimió la colección de canciones Harmonice Musices Odhecaton. Esta fue la primera edición de música impresa de la historia.
19	6	2021	170	19 de junio de 1903. Nació la bioquímica Rebeca Gerschman. Postuló la teoría Gerschman sobre la toxicidad del oxígeno mediante radicales libres y revolucionó el ambiente científico de la época.
20	6	2021	171	20 de junio de 2019. La investigadora Margarita Salas recibió el Premio al Inventor Europeo 2019. Entre sus mayores contribuciones destaca la patente de la DNA polimerasa viral, la más productiva del CSIC.
21	6	2021	172	21 de junio de 1997. Se instauró el Día Internacional de la Esclerosis Lateral Amiotrófica (ELA). Está impulsado por asociaciones de pacientes de todo el mundo y tiene como objetivo informar y sensibilizar sobre esta enfermedad aún incurable.
22	6	2021	173	22 de junio de 1939. Nació la cristalógrafa Ada Yonath. Ganó el Premio Nobel de Química por sus trabajos pioneros sobre la estructura de los ribosomas.
23	6	2021	174	23 de junio de 1912. Nació el matemático, lógico y criptoanalista Alan Turing. Fue pionero de la informática moderna.
24	6	2021	175	24 de junio de 1400. Nació Johannes Gutenberg. Inventó la imprenta con tipos móviles moderna.
25	6	2021	176	25 de junio de 1866. Nació Eloísa Díaz, la primera médica de América del Sur. Como directora del Servicio Médico Escolar de Chile, Eloísa logró la vacunación de gran parte del alumnado y luchó contra el raquitismo y la tuberculosis.
26	6	2021	177	26 de junio de 1974. El supermercado Marsh, en Ohio (Estados Unidos), efectuó la primera lectura de un código de barras en el mundo. Fue un paquete de chicles.
27	6	2021	178	27 de junio de 1915. Nació la física Traude Bernert. Junto a la química Berta Karlik, identificaron los isótopos 215, 216 y 218 del ástato. También descubrieron que este elemento se producía durante la descomposición del radio, del torio y del actinio.
28	6	2021	179	28 de junio de 2013. Se inventó, en el MIT, un dispositivo de visión de rayos X de mano que detecta el movimiento a través de las paredes.
29	6	2021	180	29 de junio de 1954. Stanley Cohen, Rita Levi-Montalcini y Viktor Hamburger publicaron el descubrimiento del primer factor de crecimiento nervioso. Los dos primeros recibieron el Premio Nobel de Fisiología o Medicina en 1986.
30	6	2021	181	30 de junio de 1905. Albert Einstein publicó "Sobre la electrodinámica de los cuerpos en movimiento". Sería el inicio de la teoría de la relatividad especial.
1	7	2021	182	1 de julio de 1935. Nació la bióloga y oceanógrafa Josefina Castellví. Fue la primera española en participar en una expedición internacional en la Antártida. Colaboró en la instalación de la primera base antártica española.
2	7	2021	183	2 de julio de 1982. Richard Walters Lawrence ató 45 globos de helio a una silla de jardín y esta se elevó a más de 4500 metros. Frustrado por no haber podido ser piloto de las Fuerzas Aéreas de los Estados Unidos de América, decidió volar por su cuenta de esta forma tan especial.
3	7	2021	184	3 de julio de 1865. Nació la profesora Mary Kingsbury. Estuvo a cargo de la biblioteca del Instituto Erasmus Hall y se convirtió en la primera bibliotecaria escolar de la historia.
4	7	2021	185	4 de julio de 2019. Se presentó PRISMA en el Museo Nacional de Ciencias Naturales de Madrid. PRISMA es la Asociación para la Diversidad Afectivo-sexual y de Género en Ciencia, Tecnología e Innovación. Su objetivo es aumentar la visibilidad del colectivo LGTBIQA+ en el mundo científico.
5	7	2021	186	5 de julio de 1904. Nació el biólogo Ernst Walter Mayr. Fue líder en el desarrollo del neodarwinismo, que integra la teoría de la evolución y los conocimientos en el campo de la genética.
6	7	2021	187	6 de julio de 1885. Louis Pasteur administró la vacuna de la rabia a Josef Meister, un niño de 9 años al que había mordido un perro rabioso. Fue una actuación de riesgo porque Pasteur no tenía la titulación de médico y la vacuna no estaba aún aprobada. Sin embargo, gracias a ello, salvó la vida de Josef.
7	7	2021	188	7 de julio de 1924. Nació la neurocientífica y psicóloga Natalia Petrovna Bekhtereva. Puso en marcha un método complejo para estudiar los mecanismos cerebrales del pensamiento, la memoria, las emociones y la creatividad.
8	7	2021	189	8 de julio de 1926. Nació la psiquiatra Elizabeth Kubler-Ross. Es reconocida como la principal autoridad en psicología de la muerte.
9	7	2021	190	9 de julio de 2015. Un equipo de investigación del IGME, la Universidad Complutense y la de Barcelona encontró una mosca de hace 105 millones de años en perfecto estado de conservación. La mosca se había conservado en ámbar en la cueva de El Soplao (Cantabria) y aún llevaba una carga de polen en su abdomen.
10	7	2021	191	10 de julio de 2020. El CSIC desarrolló nanosondas con aplicaciones en el diagnóstico y tratamiento de enfermedades. Las nanosondas pueden utilizarse para detectar los primeros estadios de una enfermedad, para dirigir fármacos de forma focalizada y como transportadores de ADN o virus.
11	7	2021	192	11 de julio de 1901. Nació la neurofisióloga Angélique Arvanitaki. Junto a Nick Chalazonitis investigó la actividad eléctrica de las neuronas utilizando las fibras nerviosas del caracol común.
12	7	2021	193	12 de julio de 1764. Tuvo lugar el primer avistamiento de una nebulosa. La descubrió el astrónomo Charles Messier y le puso el número 27 de su catálogo (M27). También se conoce como nebulosa Dumbbell.
13	7	2021	194	13 de julio de 1923. Se reconoció por primera vez la existencia de huevos de dinosaurio fosilizados. El descubrimiento tuvo lugar en el desierto de Gobi. Inicialmente se creía que pertenecían a Protoceratops, pero en 1995 se determinó que pertenecen a Oviraptor.
14	7	2021	195	14 de julio de 1862. Nació la experta en cristalografía, mineralogía y petrografía Florence Bascom. Fue la primera geóloga de EE.UU.
15	7	2021	196	15 de julio de 1799. Durante la campaña de Napoleón en Egipto, se descubrió la piedra de Rosetta. Esta piedra está inscrita en griego, jeroglífico y demótico, y es la clave que permite descifrar los jeroglíficos egipcios.
16	7	2021	197	16 de julio de 2020. La misión Solar Orbiter, de la Agencia Espacial Europea (ESA) y la NASA, con participación del CSIC, obtuvo el primer mapa magnético del Sol. El campo magnético solar es responsable de los fenómenos que observamos en el Sol, como las manchas, las tormentas o el viento solar.
17	7	2021	198	17 de julio de 1819. Nació la climatóloga e inventora Eunice Newton Foote. Fue una pionera en la investigación del efecto invernadero. Se anticipó tres años a los experimentos de John Tyndall, al que se consideraba el descubridor del efecto del CO2 en la atmósfera.
18	7	2021	199	18 de julio de 1881. Nació la pedagoga y humanista María de Maeztu. Fue directora de importantes instituciones pedagógicas en la enseñanza de mujeres (la Residencia Internacional de Señoritas, el Instituto-Escuela y el Lyceum Club Femenino). Trabajó para que sus alumnas tuvieran una formación intelectual que fomentase la responsabilidad civil y la participación igualitaria e integral en la sociedad.
19	7	2021	200	19 de julio de 1945. Nació la genetista Nancy Wexler. Colaboró en el descubrimiento de la localización del gen que causa la enfermedad de Huntington.
20	7	2021	201	20 de julio de 1969. El módulo lunar de Apolo 11, llamado Eagle, aterrizó con éxito en la Luna.
21	7	2021	202	21 de julio de 2013. Se desarrolló una piel electrónica sensible y flexible que imita la piel humana real. Esta piel puede detectar y responder a diferentes niveles de presión.
22	7	2021	203	22 de julio de 1871. Se colocó la primera piedra del puente ferroviario Tay (Escocia). Fue el puente más largo del mundo en su época.
23	7	2021	204	23 de julio de 2020. Un estudio con participación del CSIC reveló una reducción del 50% del ruido sísmico generado por la actividad humana. Esta reducción se produjo como consecuencia de las medidas de confinamiento por la pandemia del coronavirus.
24	7	2021	205	24 de julio de 2009. Se inauguró el Gran Telescopio Canarias, en el Observatorio del Roque de los Muchachos. Se convirtió en el telescopio óptico más grande del mundo.
25	7	2021	206	25 de julio de 1938. Nació la psicóloga Davida Teller. Su trabajo contribuyó a la comprensión del desarrollo visual infantil.
26	7	2021	207	26 de julio de 2005. Se celebró el primer Día Internacional para la defensa del ecosistema manglar.
27	7	2021	208	27 de julio de 1995. La profesora Sheila Rowan presentó su tesis doctoral sobre las ondas gravitacionales.
28	7	2021	209	28 de julio de 1635. Nació el científico inglés Robert Hooke. Fue la primera persona en describir la vida microscópica en su libro Micrographia. Este libro contiene por primera vez la palabra célula.
29	7	2021	210	29 de julio de 1796. Nació el inventor Walter Hunt. Es conocido por haber creado el imperdible.
30	7	2021	211	30 de julio de 1889. Nació el ingeniero Vladimir Zworykin. Inventó el tubo de rayos catódicos y, por ello, se le conoce como el padre de la televisión.
31	7	2021	212	31 de julio de 1923. Nació la química Stephanie Kwolek. Sintetizó por primera vez el Kevlar, un polímero que se usa en la fabricación de neumáticos, velas náuticas o chalecos antibalas por su ligereza y extraordinaria resistencia.
1	8	2021	213	1 de agosto de 1920. Nació Henrietta Lacks. A los 31 años falleció por un cáncer de cérvix y fue donante involuntaria de sus células cancerosas. Con ellas se desarrolló una línea de cultivo celular inmortal llamada HeLa, acrónimo de su nombre, con las que se han realizado decenas de miles de estudios científicos.
2	8	2021	214	2 de agosto de 1941. Nació el biólogo Jules Hoffmann. Recibió el Premio Nobel por sus estudios en el campo de la inmunología. Estos trabajos revolucionaron la comprensión del sistema inmune mediante el descubrimiento de principios fundamentales para su activación.
3	8	2021	215	3 de agosto de 1958. El submarino atómico Nautilus pasó bajo la corteza helada del océano Ártico, desde el océano Pacífico hasta el Atlántico.
4	8	2021	216	4 de agosto de 1932. Nació la informática Frances Elizabeth Allen. En 2006 se convirtió en la primera mujer ganadora del Premio Turing.
5	8	2021	217	5 de agosto de 2013. Una compañía japonesa desarrolló una tirita reutilizable para tratar la hipertensión arterial crónica mediante la liberación continua de bisoprolol.
6	8	2021	218	6 de agosto de 1991. El científico de la computación Tim Berners-Lee puso en línea el primer servidor web. Este servidor se encontraba en la Organización Europea para la Investigación Nuclear (CERN).
7	8	2021	219	7 de agosto de 1933. Nació la politóloga Elinor Ostrom. Fue la primera mujer en obtener el Premio Nobel de Economía, en 2009. Estudió cómo las personas interactúan para mantener a largo plazo los niveles de producción de recursos comunes.
8	8	2021	220	8 de agosto de 1948. Nació la ingeniera y cosmonauta Svetlana Savítskaya. Fue la primera mujer en realizar dos viajes al espacio exterior y en caminar por el mismo.
9	8	2021	221	9 de agosto de 1966. Nació el investigador Glenn Postolski. Sus trabajos en el campo de las Ciencias Sociales se centran en las políticas de medios masivos y el derecho a la comunicación.
10	8	2021	222	10 de agosto de 2017. Un equipo del IGME obtuvo la primera secuencia de imágenes acústicas de las plumas volcánicas que se emiten durante la erupción de un volcán submarino. El estudio se realizó cerca de la isla de El Hierro.
11	8	2021	223	11 de agosto de 1858. Nació el Premio Nobel Christiaan Eijkman. Es conocido por ser el descubridor de la importancia de las vitaminas en la dieta. Descubrió la vitamina B1.
12	8	2021	224	12 de agosto de 1898. Nació la geóloga marina María Vasílievna Kliónova. Fue la primera mujer que investigó en la Antártida.
13	8	2021	225	13 de agosto de 1797. Nació el ingeniero y geólogo Casiano de Prado. En 1862, participó en el descubrimiento de los primeros hallazgos paleolíticos de la península Ibérica, en el valle del Manzanares.
14	8	2021	226	14 de agosto de 1777. Nació Hans Christian Oersted. Fue el físico que descubrió el electromagnetismo.
15	8	2021	227	15 de agosto de 1896. Nació la bioquímica Gerty Cori. Junto a su marido Carl, descubrió el mecanismo de la conversión catalítica del glucógeno (el ciclo de Cori). Fue la primera mujer en ganar el Premio Nobel en Fisiología y Medicina.
16	8	2021	228	16 de agosto de 1884. Nació el pionero de la ciencia ficción Hugo Gernsback. Su ingenio e imaginación fueron desbordantes y registró multitud de patentes. Por ejemplo: un instrumento para captar mejor el sonido en la radio, un nuevo método de depilación sin cera o una plataforma de aterrizaje para máquinas voladoras.
17	8	2021	229	17 de agosto de 1737. Nació el agrónomo, higienista y nutricionista Antoine Parmentier. Gracias a su trabajo, se anularon las leyes que prohibían el cultivo de la patata. Hasta entonces, casi todos los países europeos consideraban que la patata no era comestible.
18	8	2021	230	18 de agosto de 1824. Se fundó el Real Conservatorio de Artes y Oficios, que almacena toda la información tecnológica y es el registro de la propiedad intelectual.
19	8	2021	231	19 de agosto de 1790. Nació el relojero Edward John Dent. Es reconocido por la creación de relojes de gran precisión y cronómetros marinos. Entre sus relojes más famosos está el Big Ben de Londres.
20	8	2021	232	20 de agosto de 1994. El continente americano quedó declarado libre de poliomielitis gracias a las campañas de vacunación.
21	8	2021	233	21 de agosto de 1961. Nació la neurobióloga Mara Dierssen. Es una experta mundial en el campo de la neurobiología y la farmacología, y una de las investigadoras más destacadas en el síndrome de Down.
22	8	2021	234	22 de agosto de 1945. Falleció la fisióloga Ida Henrietta Hyde. Desarrolló un microelectrodo suficientemente potente como para estimular tejidos y lo suficientemente pequeño como para extraer tejido de una célula.
23	8	2021	235	23 de agosto de 1931. Nació el microbiólogo Hamilton O. Smith. Recibió el Premio Nobel por sus trabajos sobre enzimas de restricción, capaces de cortar los ácidos nucleicos en puntos concretos.
24	8	2021	236	24 de agosto de 1890. Nació la bacterióloga Pearl Louella Kendrick. Es conocida por desarrollar la primera vacuna contra la tosferina. Lo hizo en colaboración con la experta en salud pública Grace Eldering y la química Loney Gordon.
25	8	2021	237	25 de agosto de 1900. Nació el Premio Nobel Hans Adolf Krebs. Dio nombre al ciclo de Krebs, una ruta metabólica que permite la obtención de energía para las células aerobias.
26	8	2021	238	26 de agosto de 1860. Nació el ingeniero y arqueólogo Luis Siret y Cels. Descubrió los primeros yacimientos de la cultura argárica en el sudeste español. La sociedad argárica fue una de las de mayor relevancia en la Europa del III y II milenio a.e.c.
27	8	2021	239	27 de agosto de 1956. La central nuclear de Calder Hall se convirtió en la primera del Reino Unido en suministrar electricidad a la población civil.
28	8	2021	240	28 de agosto de 2013. Se cultivaron cerebros humanos en miniatura, del tamaño de un guisante, a partir de células madre.
29	8	2021	241	29 de agosto de 2019. El mayor estudio realizado para averiguar la importancia de los genes en la conducta sexual confirmó que no existe un único gen de la homosexualidad y puso de manifiesto la complejidad de la sexualidad humana.
30	8	2021	242	30 de agosto de 1984. La nave espacial Discovery despegó por primera vez. Llegó a realizar 39 misiones para la NASA.
31	8	2021	243	31 de agosto de 1912. Nació el investigador Robert F. Borkenstein. Investigó la influencia del consumo de alcohol en los accidentes de tráfico. Inventó el alcoholímetro, un instrumento revolucionario para medir el nivel de alcohol en el aire espirado.
1	9	2021	244	1 de septiembre de 1914. Falleció Martha, la última paloma migratoria (Ectopistes migratorius). Tenía 29 años y vivía en cautividad en el zoológico de Cincinnati (EE. UU.). En solo un siglo pasó de ser el ave más abundante de Norteamérica a extinguirse.
2	9	2021	245	2 de septiembre de 1948. Nació la profesora de secundaria Christa Corrigan McAuliffe. Fue seleccionada entre más de 11.000 solicitantes para participar en el Proyecto Profesor en el Espacio de la NASA. Christa planeaba realizar experimentos y enseñar lecciones desde el espacio. El transbordador espacial en el que viajaba explotó a los 72 segundos del despegue.
3	9	2021	246	3 de septiembre de 1938. Nació el químico Ryōji Noyori. Ganó el Premio Nobel por sus investigaciones sobre la catálisis. Sus métodos se usan, por ejemplo, para la producción de mentol.
4	9	2021	247	4 de septiembre de 1998. Larry Page y Sergei Brin fundaron Google. El buscador comenzó a desarrollarse en 1996 como un proyecto de investigación, cuando ellos dos eran estudiantes de doctorado.
5	9	2021	248	5 de septiembre de 1885. Se instaló la primera gasolinera. Fue en un garaje de Indiana (Estados Unidos).
6	9	2021	249	6 de septiembre de 1860. Nació la socióloga y Premio Nobel de la Paz Jane Addams. Fue pionera en la profesión de trabajo social y fundó la casa de acogida Hull House, que también servía como institución sociológica para mujeres. Sus trabajos tuvieron gran influencia sobre la escuela de sociología de Chicago.
7	9	2021	250	7 de septiembre de 2016. Investigadores del IGME, el Instituto de Ciencias del Mar (CSIC) y la Universidad de Las Palmas de Gran Canaria descubrieron que la isla de El Hierro perdió el 40% de su volumen durante un enorme derrumbamiento de tierra. El megadeslizamiento tuvo lugar hace 80.000 años.
8	9	2021	251	8 de septiembre de 1871. Nació la inventora y pianista Mary Elizabeth Hallock-Greenewalt. Sus patentes permitieron el desarrollo de Sarabet, un órgano de color. Este instrumento emitía luces de colores con intensidades y matices que estaban sincronizadas con la música.
9	9	2021	252	9 de septiembre de 1936. Nació la microbióloga molecular Daisy Roulland-Dussoix. Colaboró en el descubrimiento de las enzimas de restricción.
10	9	2021	253	10 de septiembre de 1984. Se puso a punto la técnica de huella genética, que permite identificar a las personas según su ADN. Esta técnica comenzó a utilizarse en criminología poco después.
11	9	2021	254	11 de septiembre de 1942. Nació la economista e historiadora económica Deirdre McCloskey. Sus investigaciones incluyen el estudio de los orígenes del mundo moderno, el mal uso de la significación estadística en la economía y otras ciencias, y el estudio del capitalismo.
12	9	2021	255	12 de septiembre de 1958. El ingeniero eléctrico Jack Kilby presentó el primer circuito integrado del mundo. Los circuitos integrados también se conocen como chips o microchips.
13	9	2021	256	13 de septiembre de 1956. La empresa IBM presentó el primer ordenador comercial que utilizaba almacenamiento en disco.
14	9	2021	257	14 de septiembre de 1849. Nació el fisiólogo y Premio Nobel Iván Pávlov. Describió en perros el modelo de estímulo-respuesta o condicionamiento de Pávlov.
15	9	2021	258	15 de septiembre de 1885. Constantin Fahlberg patentó la sacarina. Este endulzante se sintetizó por primera vez a partir de derivados del alquitrán de hulla.
16	9	2021	259	16 de septiembre de 1884. Se realizó la primera operación bajo anestesia local. Gracias a su éxito, comenzó su uso generalizado en odontología.
17	9	2021	260	17 de septiembre de 1857. Nació el físico y matemático Konstantín Tsiolkovski. Era sordo desde los 10 años y completamente autodidacta. Sus trabajos permitieron poner en órbita el primer satélite artificial y el primer viaje de una persona al espacio.
18	9	2021	261	18 de septiembre de 1819. Nació el físico Jean Foucault. Inventó el giroscopio y el péndulo que demuestra la rotación de la Tierra.
19	9	2021	262	19 de septiembre de 1991. Se descubrieron los restos momificados de una persona paleolítica (Ötzi) en el glaciar Similaun de los Alpes, en la frontera ítalo-austríaca.
20	9	2021	263	20 de septiembre de 1906. Nació la matemática Vera Faddéyeva. Publicó algunos de los primeros trabajos sobre álgebra lineal.
21	9	2021	264	21 de septiembre de 1866. Nació el médico y microbiólogo Charles Nicolle. Ganó el Premio Nobel al descubrir que los piojos eran los principales transmisores del tifus.
22	9	2021	265	22 de septiembre de 1863. Nació el microbiólogo Alexandre Yersin. Fue codescubridor de la bacteria responsable de la peste bubónica, que se llama Yersinia pestis en su honor.
23	9	2021	266	23 de septiembre de 1889. Se fundó Nintendo. En sus inicios era una fábrica de barajas de naipes japoneses. En 1975 comenzó a desarrollar videojuegos y, en la actualmente, es una de las mayores empresas del mundo de hardware y software de entretenimiento.
24	9	2021	267	24 de septiembre de 1905. Nació el médico y científico español Severo Ochoa. Ganó el Premio Nobel por sus estudios pioneros sobre la síntesis del ácido ribonucleico (ARN).
25	9	2021	268	25 de septiembre de 1899. Nació la neuróloga Margaret Kennard. Es conocida por sus estudios sobre los efectos del daño neurológico en los primates.
26	9	2021	269	26 de septiembre de 2013. El Curiosity Rover de la NASA detectó una gran cantidad de agua de fácil acceso en el cráter Gale de Marte.
27	9	2021	270	27 de septiembre de 1818. Nació el inventor Cosme García. Fue el primer español en patentar un prototipo de submarino. Una vez construido, este sumergible fue probado con éxito en el puerto de Alicante en 1860.
28	9	2021	271	28 de septiembre de 1889. La primera Conferencia General de Pesos y Medidas definió la longitud de un metro como la distancia entre dos líneas en una barra fabricada con una aleación de platino con 10% de iridio, medida al punto de fusión del hielo.
29	9	2021	272	29 de septiembre de 1938. Nació el físico Enrico Fermi. En 1938, recibió el Premio Nobel de Física por sus trabajos sobre radiactividad inducida. Cuatro años después, realizó la primera reacción nuclear de origen humano.
30	9	2021	273	30 de septiembre de 2009. El Observatorio Astronómico de Mallorca anunció el descubrimiento del cometa '2009QG31 La Sagra', más allá de la órbita de Marte.
1	10	2021	274	1 de octubre de 1883. Tuvo lugar el primer ensayo de comunicación por teléfono en España. La línea estaba entre el Palacio Real y los Ministerios en Madrid.
2	10	2021	275	2 de octubre de 1846. Comenzó a funcionar la línea de telegrafía óptica de Castilla, que iba desde Madrid hasta Irún. Fue ideada por José María Mathé.
3	10	2021	276	3 de octubre de 1946. La química y cristalógrafa Rosalind Franklin publicó su doctorado sobre química del carbón. El trabajo fue clave para comprender la estructura molecular del ADN.
4	10	2021	277	4 de octubre de 1949. Nació el bioquímico Mariano Barbacid. Aisló el primer oncogén humano (H-ras). Los oncogenes son los responsables de que una célula normal se transforme en una célula maligna que desarrollará un cáncer.
5	10	2021	278	5 de octubre de 1963. Nació el microbiólogo Francisco Juan Martínez Mojica. Descubrió las secuencias repetidas CRISPR en arqueas. La tecnología CRISPR-Cas de edición genética se basa en parte en dicho descubrimiento.
6	10	2021	279	6 de octubre de 1897. Nació la bioquímica Florence Barbara Seibert. Desarrolló un método para purificar la proteína derivada de la tuberculina (PPD-S). Esto permitió la creación de un test fiable para la tuberculosis.
7	10	2021	280	7 de octubre de 1948. Nació la naturalista y escritora Diane Ackerman. Sus obras de divulgación científica unen la poesía y un estilo sencillo, lo que le ha potenciado un gran éxito editorial.
8	10	2021	281	8 de octubre de 1958. El cirujano sueco Ake Senning implantó el primer marcapasos.
9	10	2021	282	9 de octubre de 1902. La comunidad científica internacional reconoció la autenticidad del arte paleolítico de la cueva de Altamira. Estas pinturas habían sido descubiertas por la niña María Sanz de Sautuola cuando visitaba la cueva en compañía de su padre Marcelino.
10	10	2021	283	10 de octubre de 1966. Nació la química Carolyn Bertozzi. Estudió el papel de los glúcidos en enfermedades como el cáncer, la artritis o la tuberculosis.
11	10	2021	284	11 de octubre de 1755. Nació el químico Fausto Delhuyar. Junto a su hermano Juan José, también químico, fueron los primeros en aislar el wolframio (número atómico 74 en la Tabla Periódica). Este metal es muy escaso y muy codiciado por sus múltiples aplicaciones.
12	10	2021	285	12 de octubre de 1920. Nació la microbióloga Leslie Barnett. Colaboró en algunos de los avances y descubrimientos más importantes sobre la estructura y las funciones de los genes.
13	10	2021	286	13 de octubre de 1914. Garret Morgan patentó la máscara de gas. Unos años después, este inventor creó el semáforo automático con luz de advertencia.
14	10	2021	287	14 de octubre de 1865. Nació la genetista Edith Rebecca Saunders. Jugó un papel importante en el redescubrimiento de las leyes de la herencia mendeliana y la comprensión de la genética de las plantas.
15	10	2021	288	15 de octubre de 1902. Nació la médica Amparo Poch y Gascón. Se especializó en puericultura y realizó una gran labor educativa entre las clases sociales más modestas para evitar enfermedades de tipo venéreo.
16	10	2021	289	16 de octubre de 1969. Doñana se convirtió en Parque Nacional. Su marisma es lugar de paso, cría e invernada para miles de aves europeas y africanas.
17	10	2021	290	17 de octubre de 1919. Comenzó a funcionar la primera línea de metro de España. Discurría entre la Puerta del Sol y Cuatro Caminos, en Madrid.
18	10	2021	291	18 de octubre de 1799. Nació el químico Christian Schoenbein. Descubrió la nitrocelulosa y puso nombre al ozono.
19	10	2021	292	19 de octubre de 1924. Nació la patóloga Rosemary Bamforth. Estableció el vínculo entre la muerte por cáncer de trabajadores de barcos y la exposición al amianto.
20	10	2021	293	20 de octubre de 1850. Nació la naturalista Alice Blanche Balfour. Trabajó en el campo de la entomología y fue pionera en genética. Estudió cómo se hereda el patrón de rayas de las cebras.
21	10	2021	294	21 de octubre de 1879. Thomas Edison presentó la bombilla eléctrica.
22	10	2021	295	22 de octubre de 1949. Nació el médico Rafael Matesanz. En 1989 fundó la Organización Nacional de Trasplantes (ONT), donde se establecieron los protocolos responsables de que España sea líder mundial en trasplantes.
23	10	2021	296	23 de octubre de 1887. La Armada Española comenzó a construir el submarino Peral. Este sumergible torpedero a propulsión eléctrica fue el primer submarino militar de la historia.
24	10	2021	297	24 de octubre de 1924. Nació la bioquímica y especialista en cereales Evangelina Villegas. Con su colega Surinder Vasal, desarrolló la proteína de maíz de alta calidad, por lo que obtuvieron el Premio Mundial de Alimentos.
25	10	2021	298	25 de octubre de 1906. Santiago Ramón y Cajal recibió la notificación de que había ganado el premio Nobel de Medicina. Al parecer, su primera reacción fue comentar que se trataba de una broma de los estudiantes. Al día siguiente lo leyó en los periódicos.
26	10	2021	299	26 de octubre de 1878. Nació el matemático Sixto Cámara Tecedor. Fue cofundador de la Asociación Española para el Progreso de las Ciencias, la Sociedad Matemática Española y el Laboratorio y Seminario Matemático de la Junta para la Ampliación de Estudios.
27	10	2021	300	27 de octubre de 1904. Philip Downing inventó el apartado de correos, todavía en uso en la actualidad.
28	10	2021	301	28 de octubre de 1848. Se inaugura el primer ferrocarril de la península ibérica. Conectaba Barcelona con Mataró y su construcción obligó a perforar el primer túnel ferroviario de España.
29	10	2021	302	29 de octubre de 1969. Dos ordenadores de distintas universidades californianas consiguieron conectarse y enviar un mensaje a través de un nuevo protocolo, ARPANET. Esta red es la precursora de internet.
30	10	2021	303	30 de octubre de 1900. Nació el científico Ragnar Granit. Ganó el Premio Nobel por sus descubrimientos de los procesos fisiológicos y químicos en el ojo.
31	10	2021	304	31 de octubre de 1798. John Dalton descubrió la discromatopsia. Esta enfermedad de la vista se conoce vulgarmente como daltonismo.
1	11	2021	305	1 de noviembre de 1952. Se aisló por primera vez el elemento químico con número atómico 100. Su nombre (fermio) es un homenaje al físico Enrico Fermi.
2	11	2021	306	2 de noviembre de 1919. Nació Marie Morisawa, una de las fundadoras de la geomorfología ambiental. La geomorfología une geografía​ y geología para estudiar las formas de la superficie terrestre y entender su formación y comportamiento actual.
3	11	2021	307	3 de noviembre de 1957. Laika viajó al espacio a bordo del Sputnik 2. Se convirtió así en el primer animal en hacer un vuelo espacial.
4	11	2021	308	4 de noviembre de 2008. Un equipo de investigación del IGME dió a conocer el yacimiento de ámbar cretácico de El Soplao. Tiene una dimensión y riqueza excepcionales y su ámbar azul-púrpura muestra una luminiscencia sin parangón en el mundo.
5	11	2021	309	5 de noviembre de 1794. La química Elizabeth Fulhame publicó Un ensayo sobre la combustión. Fue el primer ejemplo de catálisis que se describió.
6	11	2021	310	6 de noviembre de 1935. El ingeniero Edwin Armstrong presentó el estudio titulado Un método de reducción de molestias en la radio mediante un sistema de modulación por frecuencia. Se creó así la radio FM (frecuencia modulada).
7	11	2021	311	7 de noviembre de 1867. Nació la química y física Marie Curie. Acuñó el término radioactividad y fue la primera persona en recibir dos premios Nobel en distintas especialidades (Física y Química).
8	11	2021	312	8 de noviembre de 1878. Nació la paleontóloga y zoóloga Dorothea Bate. Fue pionera en zooarqueología y, junto a Dorothy Garrod, encontraron los restos fósiles de numerosas especies que no habían sido descritas.
9	11	2021	313	9 de noviembre de 1795. Nació el cirujano James Barry. Fue médico de la Armada británica y trabajó para mejorar las condiciones de los soldados heridos. Realizó la primera cesárea exitosa de la que se tiene constancia en África.
10	11	2021	314	10 de noviembre de 1983. El estudiante de doctorado Fred Cohen creó un programa informático que es capaz de instalarse a sí mismo, replicarse y propagarse a otras máquinas. Nació así el primer virus informático.
11	11	2021	315	11 de noviembre de 1930. Nació la física Mildred Dresselhaus. Es conocida como la reina de la ciencia del carbón por sus notables trabajos sobre el grafito.
12	11	2021	316	12 de noviembre de 1919. Nació la bióloga molecular Grete Kellenberger-Gujer. Su prestigio deriva de sus descubrimientos sobre la recombinación genética y la restricción del ADN.
13	11	2021	317	13 de noviembre de 2013. La NASA publicó un vídeo que presenta a Marte como podría haber sido hace 4.000 millones de años, con cielos azules y agua.
14	11	2021	318	14 de noviembre de 1863. Nació el químico Leo Baekeland. Inventó la baquelita, el primer plástico sintético. Su bajo coste y versatilidad la hicieron muy popular.
15	11	2021	319	15 de noviembre de 1873. Nació la médica Sara Josephine Baker. Realizó importantes contribuciones para disminuir la tasa de mortalidad infantil.
16	11	2021	320	16 de noviembre de 1940. Nació la física María Josefa Yzuel Giménez. Su investigación se ha centrado en el campo de la óptica y ha recibido numerosas distinciones a nivel nacional e internacional.
17	11	2021	321	17 de noviembre de 2015. Un total de 195 estados ratificó la creación de los Geoparques Mundiales de la UNESCO. Se trata de lugares con un patrimonio geológico de relevancia internacional que se emplean para promover el desarrollo sostenible de las comunidades que habitan en ellos.
